turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 18:00:00,2026-02-21 00:00:00,1,0.0,24.0,0.6589559945615949,0.3352413169243493,0.6998076914243311,0.9773052107834115,10.62037037037037,3.5644780985757705,6.766666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 19:00:00,2026-02-21 01:00:00,1,1.0,24.0,0.6502336804381764,0.3398302953092038,0.6867279448157709,0.9683281155129762,10.694444444444445,3.617195728499028,6.3
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 20:00:00,2026-02-21 02:00:00,1,2.0,24.0,0.6358058067323302,0.34218492692834734,0.6663332850498107,0.9702853162702044,10.666666666666666,3.338884266959271,5.8
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 21:00:00,2026-02-21 03:00:00,1,3.0,24.0,0.622010158148746,0.31323237056708586,0.6641725151743157,0.9603650978778179,10.305555555555555,3.2809542047744533,5.466666666666666
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 22:00:00,2026-02-21 04:00:00,1,4.0,24.0,0.6110911563589796,0.3027812091982917,0.6190432993268676,0.9470311629829032,9.972222222222223,3.030325126182069,5.066666666666666
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 23:00:00,2026-02-21 05:00:00,1,5.0,24.0,0.6097398982774314,0.36366110842908045,0.6145110280769164,0.9499864132513395,9.87037037037037,2.3953938136836177,4.7
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 00:00:00,2026-02-21 06:00:00,1,6.0,24.0,0.5991512106334728,0.349923917470174,0.5965033945370444,0.9556747351382766,10.083333333333334,1.5338264102531691,4.433333333333334
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 01:00:00,2026-02-21 07:00:00,1,7.0,24.0,0.5092033456160964,0.2563091271549771,0.48626427444163806,0.9275195625045904,9.833333333333334,1.7329415511646908,4.433333333333334
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 02:00:00,2026-02-21 08:00:00,1,8.0,24.0,0.5664708357044417,0.24466122309155405,0.4874769316120989,0.9147282914706948,10.009259259259261,2.0679680291405202,4.8
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 03:00:00,2026-02-21 09:00:00,1,9.0,24.0,0.47305601803202235,0.17473935124850468,0.4513573213616981,0.8640230310771712,9.083333333333334,0.9308664488953354,5.800000000000001
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 04:00:00,2026-02-21 10:00:00,1,10.0,24.0,0.3045672861196047,0.026210018552433156,0.21879201515599042,0.7005309285555024,7.166666666666667,3.2156302302624566,7.166666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 05:00:00,2026-02-21 11:00:00,1,11.0,24.0,0.4232008512433,0.07013212757805476,0.30846608813822923,0.8239594455392133,4.4259259259259265,2.6789838992629815,8.233333333333334
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 06:00:00,2026-02-21 12:00:00,1,12.0,24.0,0.6498980152655405,0.20621176054933785,0.6254985420784358,0.9778251738770491,8.138888888888888,7.057031779074273,8.6
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 07:00:00,2026-02-21 13:00:00,1,13.0,24.0,0.8168543481305997,0.4140411206450658,0.8988588750427395,0.9893265675269743,15.231481481481483,2.9959248728266528,8.766666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 08:00:00,2026-02-21 14:00:00,1,14.0,24.0,0.8533596891717604,0.4736529837399451,0.9112238841258863,0.9893682967431366,13.287037037037038,1.251645008114301,8.466666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 09:00:00,2026-02-21 15:00:00,1,15.0,24.0,0.8571554527499529,0.571182601125852,0.9276540674977646,0.9884832976882052,14.00925925925926,2.5139016778884846,8.4
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 10:00:00,2026-02-21 16:00:00,1,16.0,24.0,0.7706591984700585,0.3589599892931666,0.8414423636620595,0.9823042542516728,12.111111111111112,1.3491538271756556,7.8
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 11:00:00,2026-02-21 17:00:00,1,17.0,24.0,0.7028689285806878,0.4120651896931576,0.7499183311601026,0.967430493090849,11.120370370370372,1.4493328960668082,7.5
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 12:00:00,2026-02-21 18:00:00,1,18.0,24.0,0.6120946455399948,0.3016300265579666,0.6426345824830354,0.9346342806468753,9.99074074074074,2.03107291884021,7.1000000000000005
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 13:00:00,2026-02-21 19:00:00,1,19.0,24.0,0.4598184121685244,0.17565479058753886,0.43030696586806727,0.830749066137438,9.472222222222221,2.456253043223698,6.133333333333333
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 14:00:00,2026-02-21 20:00:00,1,20.0,24.0,0.37467192655001197,0.05420585437592807,0.29087103663993735,0.8175506816233482,8.231481481481483,3.1429832359398895,5.266666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 15:00:00,2026-02-21 21:00:00,1,21.0,24.0,0.3325830063334767,0.044448661591645844,0.25435681035370056,0.6313661633105834,6.787037037037037,3.0059525992281686,4.966666666666666
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 16:00:00,2026-02-21 22:00:00,1,22.0,24.0,0.29498092609293136,0.039362779047136906,0.22136617841886627,0.5943690516740998,5.592592592592593,1.847657286554969,4.666666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 17:00:00,2026-02-21 23:00:00,1,23.0,24.0,0.4900834907585922,0.0572662940316,0.4213564336371362,0.8456662107179591,5.212962962962963,0.8630503850171145,4.466666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 18:00:00,2026-02-22 00:00:00,2,24.0,48.0,0.6077156566274985,0.09526289923606629,0.5613905490367351,0.9618980912015628,9.370370370370372,2.9041176245039964,4.866666666666666
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 19:00:00,2026-02-22 01:00:00,2,25.0,48.0,0.5750652214272477,0.11833770622539719,0.5070786838368836,0.9436768543345675,9.379629629629632,2.736686816665416,4.1000000000000005
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 20:00:00,2026-02-22 02:00:00,2,26.0,48.0,0.4292100378047537,0.06993001036805843,0.34601904350535667,0.8959520093405595,8.620370370370372,2.8672175037816316,3.266666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 21:00:00,2026-02-22 03:00:00,2,27.0,48.0,0.3048477570211507,0.030603574509683047,0.22178799792720014,0.7877967575694941,7.333333333333333,2.759383541819476,2.433333333333333
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 22:00:00,2026-02-22 04:00:00,2,28.0,48.0,0.21834839420840002,0.01701473053114266,0.13729774173429213,0.6169120668174715,5.62962962962963,2.660921666495716,1.5999999999999999
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 23:00:00,2026-02-22 05:00:00,2,29.0,48.0,0.11872396126998433,0.009907079004422911,0.06959366881829562,0.35771568375692964,3.7129629629629632,2.8138399871440862,0.8666666666666666
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 00:00:00,2026-02-22 06:00:00,2,30.0,48.0,0.07559651596497739,0.009310917343789088,0.023524060840479918,0.28338549335599317,3.175925925925926,2.6768228664661793,1.1
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 01:00:00,2026-02-22 07:00:00,2,31.0,48.0,0.05283920499822168,0.0088593503262743,0.018461035100812824,0.19262627264478058,2.611111111111111,1.2098489855768093,1.0
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 02:00:00,2026-02-22 08:00:00,2,32.0,48.0,0.0538302844335995,0.008957904224335457,0.022173243983026884,0.2074189508462428,2.1481481481481484,0.5139514476436265,1.0
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 03:00:00,2026-02-22 09:00:00,2,33.0,48.0,0.10070132390893835,0.009858372254608755,0.04670307665407261,0.3068046731229065,1.9907407407407407,1.9183433353452075,1.7999999999999998
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 04:00:00,2026-02-22 10:00:00,2,34.0,48.0,0.18485397801586836,0.018184974638618533,0.16555647405633914,0.5194867732765819,3.6018518518518516,3.942520396673846,3.8666666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 05:00:00,2026-02-22 11:00:00,2,35.0,48.0,0.4018846781175929,0.031227994391219226,0.29833191230960165,0.8462625624155281,5.351851851851852,4.551855995537999,5.5
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 06:00:00,2026-02-22 12:00:00,2,36.0,48.0,0.5729524592664943,0.062016379451952944,0.4592155828675667,0.937543387580092,8.611111111111112,5.003316801117603,8.066666666666666
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 07:00:00,2026-02-22 13:00:00,2,37.0,48.0,0.6340163425564993,0.15041970035851734,0.6197249501091292,0.9762924650560171,9.666666666666666,3.6433390938926378,9.166666666666666
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 08:00:00,2026-02-22 14:00:00,2,38.0,48.0,0.8107161724211585,0.3564968534517251,0.7415700463353994,0.9816495788415548,10.018518518518519,2.3974866812625417,9.799999999999999
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 09:00:00,2026-02-22 15:00:00,2,39.0,48.0,0.8759538878192393,0.5436322162811307,0.9111473249667622,0.9862925888209457,10.361111111111112,1.8322808426711645,10.0
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 10:00:00,2026-02-22 16:00:00,2,40.0,48.0,0.9039944202037656,0.5626872359314653,0.9395760392572363,0.9849934057354642,10.518518518518519,1.8893654083026223,9.799999999999999
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 11:00:00,2026-02-22 17:00:00,2,41.0,48.0,0.8219145109570747,0.5309636003452851,0.8638397160825964,0.9882117792243886,10.416666666666666,1.9041458990682072,9.333333333333334
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 12:00:00,2026-02-22 18:00:00,2,42.0,48.0,0.7706637228963116,0.5024380682801942,0.8188477445674626,0.9784716974425991,10.805555555555557,1.5833333333333337,8.0
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 13:00:00,2026-02-22 19:00:00,2,43.0,48.0,0.6908608847808119,0.37661919056212445,0.7045299529626923,0.9770561127473846,10.296296296296298,1.3328509930023407,6.7
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 14:00:00,2026-02-22 20:00:00,2,44.0,48.0,0.5969044155961787,0.24123631771345264,0.5209665204022793,0.9119731685018583,9.129629629629632,1.3472460860811235,5.666666666666667
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 15:00:00,2026-02-22 21:00:00,2,45.0,48.0,0.38961873346336434,0.10426369913219063,0.32798646393868786,0.7892197720639621,8.379629629629628,1.403900357572349,5.033333333333334
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 16:00:00,2026-02-22 22:00:00,2,46.0,48.0,0.3206376457051045,0.06729614901342974,0.3010743146928356,0.7460470626303641,7.916666666666667,1.3888888888888888,4.633333333333334
t1,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 17:00:00,2026-02-22 23:00:00,2,47.0,48.0,0.27944652305050566,0.03636209025915953,0.2582394251445214,0.7017966101329359,7.555555555555557,1.76536464949285,4.233333333333333
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 18:00:00,2026-02-21 00:00:00,1,0.0,24.0,0.6589559945615949,0.3407502296329184,0.6998076914243311,0.9666960044355035,10.62037037037037,3.5644780985757705,6.766666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 19:00:00,2026-02-21 01:00:00,1,1.0,24.0,0.6502336804381764,0.3453815433802982,0.6867279448157709,0.958164950595307,10.694444444444445,3.617195728499028,6.3
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 20:00:00,2026-02-21 02:00:00,1,2.0,24.0,0.6358058067323302,0.3477494921644368,0.6663332850498107,0.9616096418245784,10.666666666666666,3.338884266959271,5.8
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 21:00:00,2026-02-21 03:00:00,1,3.0,24.0,0.622010158148746,0.31702655634215854,0.6641725151743157,0.9526138721418742,10.305555555555555,3.2809542047744533,5.466666666666666
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 22:00:00,2026-02-21 04:00:00,1,4.0,24.0,0.6110911563589796,0.30814311587165966,0.6190432993268676,0.9428394066975702,9.972222222222223,3.030325126182069,5.066666666666666
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-20 23:00:00,2026-02-21 05:00:00,1,5.0,24.0,0.6097398982774314,0.3647464503339264,0.6145110280769164,0.9461997810915301,9.87037037037037,2.3953938136836177,4.7
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 00:00:00,2026-02-21 06:00:00,1,6.0,24.0,0.5991512106334728,0.35123787471127516,0.5965033945370444,0.9521314562768128,10.083333333333334,1.5338264102531691,4.433333333333334
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 01:00:00,2026-02-21 07:00:00,1,7.0,24.0,0.5092033456160964,0.25651848515804376,0.48626427444163806,0.9251908429017912,9.833333333333334,1.7329415511646908,4.433333333333334
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 02:00:00,2026-02-21 08:00:00,1,8.0,24.0,0.5664708357044417,0.2438742957056652,0.4874769316120989,0.9138693209477946,10.009259259259261,2.0679680291405202,4.8
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 03:00:00,2026-02-21 09:00:00,1,9.0,24.0,0.47305601803202235,0.17968952862930665,0.4513573213616981,0.8636111660182709,9.083333333333334,0.9308664488953354,5.800000000000001
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 04:00:00,2026-02-21 10:00:00,1,10.0,24.0,0.3045672861196047,0.025129731008118814,0.21879201515599042,0.6996118611135044,7.166666666666667,3.2156302302624566,7.166666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 05:00:00,2026-02-21 11:00:00,1,11.0,24.0,0.4232008512433,0.0698351523926982,0.30846608813822923,0.8209218475484316,4.4259259259259265,2.6789838992629815,8.233333333333334
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 06:00:00,2026-02-21 12:00:00,1,12.0,24.0,0.6498980152655405,0.21343956752033752,0.6254985420784358,0.9714298810823839,8.138888888888888,7.057031779074273,8.6
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 07:00:00,2026-02-21 13:00:00,1,13.0,24.0,0.8168543481305997,0.4187115014933307,0.8988588750427395,0.9772648312916691,15.231481481481483,2.9959248728266528,8.766666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 08:00:00,2026-02-21 14:00:00,1,14.0,24.0,0.8533596891717604,0.4761369172048677,0.9112238841258863,0.976966552408128,13.287037037037038,1.251645008114301,8.466666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 09:00:00,2026-02-21 15:00:00,1,15.0,24.0,0.8571554527499529,0.5739820193080376,0.9276540674977646,0.9761700803302257,14.00925925925926,2.5139016778884846,8.4
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 10:00:00,2026-02-21 16:00:00,1,16.0,24.0,0.7706591984700585,0.3601170450468743,0.8414423636620595,0.9715207753511907,12.111111111111112,1.3491538271756556,7.8
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 11:00:00,2026-02-21 17:00:00,1,17.0,24.0,0.7028689285806878,0.41357528125654924,0.7499183311601026,0.9603295640884867,11.120370370370372,1.4493328960668082,7.5
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 12:00:00,2026-02-21 18:00:00,1,18.0,24.0,0.6120946455399948,0.3035309872168547,0.6426345824830354,0.9332968597551836,9.99074074074074,2.03107291884021,7.1000000000000005
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 13:00:00,2026-02-21 19:00:00,1,19.0,24.0,0.4598184121685244,0.17578716547510273,0.43030696586806727,0.8305213808729496,9.472222222222221,2.456253043223698,6.133333333333333
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 14:00:00,2026-02-21 20:00:00,1,20.0,24.0,0.37467192655001197,0.05316409654987065,0.29087103663993735,0.8170715444958564,8.231481481481483,3.1429832359398895,5.266666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 15:00:00,2026-02-21 21:00:00,1,21.0,24.0,0.3325830063334767,0.04238555255630233,0.25435681035370056,0.6309290851492191,6.787037037037037,3.0059525992281686,4.966666666666666
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 16:00:00,2026-02-21 22:00:00,1,22.0,24.0,0.29498092609293136,0.041738011236795505,0.22136617841886627,0.5940369686436661,5.592592592592593,1.847657286554969,4.666666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 17:00:00,2026-02-21 23:00:00,1,23.0,24.0,0.4900834907585922,0.06249714183326186,0.4213564336371362,0.8455898665945273,5.212962962962963,0.8630503850171145,4.466666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 18:00:00,2026-02-22 00:00:00,2,24.0,48.0,0.6077156566274985,0.10435900081998463,0.5613905490367351,0.9613983312083324,9.370370370370372,2.9041176245039964,4.866666666666666
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 19:00:00,2026-02-22 01:00:00,2,25.0,48.0,0.5750652214272477,0.12093549413956393,0.5070786838368836,0.9431702699789095,9.379629629629632,2.736686816665416,4.1000000000000005
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 20:00:00,2026-02-22 02:00:00,2,26.0,48.0,0.4292100378047537,0.07143441919624752,0.34601904350535667,0.895909950374432,8.620370370370372,2.8672175037816316,3.266666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 21:00:00,2026-02-22 03:00:00,2,27.0,48.0,0.3048477570211507,0.029746932647719618,0.22178799792720014,0.7877644392383598,7.333333333333333,2.759383541819476,2.433333333333333
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 22:00:00,2026-02-22 04:00:00,2,28.0,48.0,0.21834839420840002,0.01745631602310653,0.13729774173429213,0.6168797484863372,5.62962962962963,2.660921666495716,1.5999999999999999
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-21 23:00:00,2026-02-22 05:00:00,2,29.0,48.0,0.11872396126998433,0.009064984261737094,0.06959366881829562,0.35771568375692964,3.7129629629629632,2.8138399871440862,0.8666666666666666
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 00:00:00,2026-02-22 06:00:00,2,30.0,48.0,0.07559651596497739,0.008455691460311995,0.023524060840479918,0.28338549335599317,3.175925925925926,2.6768228664661793,1.1
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 01:00:00,2026-02-22 07:00:00,2,31.0,48.0,0.05283920499822168,0.007906998795106177,0.018461035100812824,0.19262627264478058,2.611111111111111,1.2098489855768093,1.0
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 02:00:00,2026-02-22 08:00:00,2,32.0,48.0,0.0538302844335995,0.008390089974115009,0.022173243983026884,0.2074189508462428,2.1481481481481484,0.5139514476436265,1.0
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 03:00:00,2026-02-22 09:00:00,2,33.0,48.0,0.10070132390893835,0.00944226994535003,0.04670307665407261,0.3068046731229065,1.9907407407407407,1.9183433353452075,1.7999999999999998
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 04:00:00,2026-02-22 10:00:00,2,34.0,48.0,0.18485397801586836,0.01845716905362638,0.16555647405633914,0.5192132015828774,3.6018518518518516,3.942520396673846,3.8666666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 05:00:00,2026-02-22 11:00:00,2,35.0,48.0,0.4018846781175929,0.03227302515911349,0.29833191230960165,0.8445481712880363,5.351851851851852,4.551855995537999,5.5
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 06:00:00,2026-02-22 12:00:00,2,36.0,48.0,0.5729524592664943,0.07397649439358349,0.4592155828675667,0.9347519985811509,8.611111111111112,5.003316801117603,8.066666666666666
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 07:00:00,2026-02-22 13:00:00,2,37.0,48.0,0.6340163425564993,0.1588617288081248,0.6197249501091292,0.9720902318494352,9.666666666666666,3.6433390938926378,9.166666666666666
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 08:00:00,2026-02-22 14:00:00,2,38.0,48.0,0.8107161724211585,0.36141409975416233,0.7415700463353994,0.9756245985190931,10.018518518518519,2.3974866812625417,9.799999999999999
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 09:00:00,2026-02-22 15:00:00,2,39.0,48.0,0.8759538878192393,0.5468851181598002,0.9111473249667622,0.9745582093603912,10.361111111111112,1.8322808426711645,10.0
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 10:00:00,2026-02-22 16:00:00,2,40.0,48.0,0.9039944202037656,0.566466651974978,0.9395760392572363,0.9728874468811511,10.518518518518519,1.8893654083026223,9.799999999999999
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 11:00:00,2026-02-22 17:00:00,2,41.0,48.0,0.8219145109570747,0.5324300754302961,0.8638397160825964,0.9762468665794908,10.416666666666666,1.9041458990682072,9.333333333333334
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 12:00:00,2026-02-22 18:00:00,2,42.0,48.0,0.7706637228963116,0.503022354419518,0.8188477445674626,0.9692301144383628,10.805555555555557,1.5833333333333337,8.0
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 13:00:00,2026-02-22 19:00:00,2,43.0,48.0,0.6908608847808119,0.37537056299592636,0.7045299529626923,0.9739794648510814,10.296296296296298,1.3328509930023407,6.7
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 14:00:00,2026-02-22 20:00:00,2,44.0,48.0,0.5969044155961787,0.2393539153571784,0.5209665204022793,0.9116391666442835,9.129629629629632,1.3472460860811235,5.666666666666667
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 15:00:00,2026-02-22 21:00:00,2,45.0,48.0,0.38961873346336434,0.10403496602799937,0.32798646393868786,0.7888811554987762,8.379629629629628,1.403900357572349,5.033333333333334
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 16:00:00,2026-02-22 22:00:00,2,46.0,48.0,0.3206376457051045,0.06643165812925952,0.3010743146928356,0.7457142096696346,7.916666666666667,1.3888888888888888,4.633333333333334
t2,rolling,2026-02-20,2026-02-20 18:00:00,2026-02-21,2026-02-22 17:00:00,2026-02-22 23:00:00,2,47.0,48.0,0.27944652305050566,0.034512471004688836,0.2582394251445214,0.7015006902109517,7.555555555555557,1.76536464949285,4.233333333333333
