turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-08 18:00:00,2026-02-09 00:00:00,1,0.0,24.0,0.9007730530042402,0.7689420023162528,0.9266570237169498,0.963096558163761,17.444444444444446,1.9657562236615707,-0.8999999999999999
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-08 19:00:00,2026-02-09 01:00:00,1,1.0,24.0,0.9007730530042402,0.7689420023162528,0.9266570237169498,0.9631059874032741,17.740740740740744,1.9956227820071217,-1.0
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-08 20:00:00,2026-02-09 02:00:00,1,2.0,24.0,0.9007730530042402,0.7665174627960506,0.9266570237169498,0.9631095456311313,17.90740740740741,1.8236980247828056,-1.1333333333333335
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-08 21:00:00,2026-02-09 03:00:00,1,3.0,24.0,0.8996589628022793,0.7688621997138958,0.9267093688767449,0.9631253844091379,18.25925925925926,1.7849969164593937,-1.4000000000000001
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-08 22:00:00,2026-02-09 04:00:00,1,4.0,24.0,0.8965049579376051,0.7378289205411634,0.924754168954553,0.9633679291219421,18.342592592592595,1.8135152187284436,-1.5333333333333332
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-08 23:00:00,2026-02-09 05:00:00,1,5.0,24.0,0.8495784919408593,0.6611125010247458,0.8781276863722489,0.9691521941000848,18.35185185185185,1.774592053045576,-1.5333333333333332
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-09 00:00:00,2026-02-09 06:00:00,1,6.0,24.0,0.8443182443924435,0.6620810230176897,0.8781276863722489,0.9691489497028971,18.092592592592595,1.7691486176338393,-1.633333333333333
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-09 01:00:00,2026-02-09 07:00:00,1,7.0,24.0,0.8428265237387769,0.6516599707801519,0.8781276863722489,0.9691484615603096,17.35185185185185,1.5768222197689883,-1.6666666666666667
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-09 02:00:00,2026-02-09 08:00:00,1,8.0,24.0,0.8367912643274603,0.6522753099331575,0.8781276863722489,0.9691484615603096,17.037037037037038,1.6947479995247103,-1.633333333333333
t1,rolling,2026-02-08,2026-02-08 18:00:00,2026-02-09,2026-02-09 03:00:00,2026-02-09 09:00:00,1,9.0,24.0,0.8380784527373599,0.6511191062228856,0.8781276863722489,0.9691486284873556,16.59259259259259,1.9393451654571177,-0.9
