turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-19 18:00:00,2026-02-20 00:00:00,1,0.0,24.0,0.2794564299300325,0.02202037735510125,0.2558796075042896,0.7611789050235108,6.787037037037038,2.0454581826463074,7.666666666666667
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-19 19:00:00,2026-02-20 01:00:00,1,1.0,24.0,0.2926445598297466,0.015956659747693155,0.21629117732499134,0.7869853391371808,6.7407407407407405,3.43999862426999,7.599999999999999
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-19 20:00:00,2026-02-20 02:00:00,1,2.0,24.0,0.2722468489393068,0.016337732401720886,0.2213464080981736,0.7209066089764611,5.87037037037037,4.339412876787174,7.966666666666666
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-19 21:00:00,2026-02-20 03:00:00,1,3.0,24.0,0.3370049775723398,0.022181892981653656,0.2940518900722607,0.7501023007408834,5.962962962962963,3.831454182456496,8.299999999999999
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-19 22:00:00,2026-02-20 04:00:00,1,4.0,24.0,0.3672736687836903,0.02941729506172185,0.31310539171580853,0.7958602863247332,6.287037037037037,3.3196865710547363,8.1
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-19 23:00:00,2026-02-20 05:00:00,1,5.0,24.0,0.40321441725973206,0.043894419211421475,0.34454666111716525,0.8159969325753493,6.407407407407407,2.9247682895103164,7.633333333333334
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-20 00:00:00,2026-02-20 06:00:00,1,6.0,24.0,0.4821640022103063,0.07659591958219815,0.4679462155753154,0.883487736166714,7.601851851851852,1.6560619409500883,7.533333333333334
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-20 01:00:00,2026-02-20 07:00:00,1,7.0,24.0,0.5317913362979009,0.07863662390298276,0.5477596278785177,0.9357145637911846,8.194444444444445,1.5002571795989756,7.566666666666667
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-20 02:00:00,2026-02-20 08:00:00,1,8.0,24.0,0.5258200760051621,0.07579940539812419,0.5514524111528992,0.9380984088190936,8.666666666666666,1.6729049916570606,7.633333333333333
t1,rolling,2026-02-19,2026-02-19 18:00:00,2026-02-20,2026-02-20 03:00:00,2026-02-20 09:00:00,1,9.0,24.0,0.49537794819099373,0.07313681960473209,0.5250783139109786,0.913862482610706,8.574074074074074,1.545686284643484,8.433333333333334
