turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-22 18:00:00,2026-02-23 00:00:00,1,0.0,24.0,0.07748571017102163,0.009459611620391722,0.032066197241785575,0.28910793632594955,4.62037037037037,1.821581301016782,3.266666666666667
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-22 19:00:00,2026-02-23 01:00:00,1,1.0,24.0,0.07522634528625548,0.009480835333201027,0.03303260917136901,0.2612073391720737,4.555555555555556,1.5949863577728434,2.9
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-22 20:00:00,2026-02-23 02:00:00,1,2.0,24.0,0.07110088709722309,0.009883834997125708,0.030990900100980236,0.23909047529932953,4.231481481481482,1.6796561719492114,2.766666666666667
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-22 21:00:00,2026-02-23 03:00:00,1,3.0,24.0,0.07155709385806484,0.009744330337607838,0.034274366153352914,0.2338712013597731,3.9444444444444446,2.108368101016214,2.6666666666666665
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-22 22:00:00,2026-02-23 04:00:00,1,4.0,24.0,0.07188977058997746,0.009327143397687991,0.036524732751606136,0.23844386977883317,3.898148148148149,2.0729990600288897,2.6333333333333333
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-22 23:00:00,2026-02-23 05:00:00,1,5.0,24.0,0.07524544473801978,0.009531732929872931,0.03191314167850561,0.22338488560119102,3.5462962962962963,2.6845944433196762,2.466666666666667
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 00:00:00,2026-02-23 06:00:00,1,6.0,24.0,0.06075513733193147,0.009647637062530872,0.02099023482407155,0.2057737257831866,3.1111111111111107,1.7429310491167769,2.3000000000000003
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 01:00:00,2026-02-23 07:00:00,1,7.0,24.0,0.05965768829647264,0.009790009345623008,0.01838689640172441,0.18173866632812463,2.722222222222222,0.5534683012547578,2.1666666666666665
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 02:00:00,2026-02-23 08:00:00,1,8.0,24.0,0.05558160936465251,0.009140378302296541,0.020220276320063006,0.19568450083686975,2.064814814814815,1.4793677049957399,2.4333333333333336
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 03:00:00,2026-02-23 09:00:00,1,9.0,24.0,0.06256837930066488,0.00867544413828276,0.024311890999417902,0.20758062095454105,2.351851851851852,1.4088382103281623,3.5666666666666664
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 04:00:00,2026-02-23 10:00:00,1,10.0,24.0,0.07301090809107807,0.008898101709864879,0.04266305425818083,0.25340849341789085,2.8888888888888893,2.1247730452514597,5.3999999999999995
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 05:00:00,2026-02-23 11:00:00,1,11.0,24.0,0.14721384206559734,0.012323450854586627,0.09736158514360739,0.34956135452117554,3.6018518518518525,1.908867653915433,7.1000000000000005
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 06:00:00,2026-02-23 12:00:00,1,12.0,24.0,0.21700890491782648,0.016796501188272292,0.1596681169511898,0.501620143318641,3.7129629629629632,1.4995712693198504,8.5
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 07:00:00,2026-02-23 13:00:00,1,13.0,24.0,0.32299891850351714,0.026214976758502973,0.2861388710711872,0.6576750416463067,5.305555555555555,0.728074579004509,8.933333333333334
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 08:00:00,2026-02-23 14:00:00,1,14.0,24.0,0.40731397885432175,0.042733953918841175,0.4210630429491647,0.7906420883097457,7.805555555555556,1.5282827448309904,8.866666666666667
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 09:00:00,2026-02-23 15:00:00,1,15.0,24.0,0.48916443852321706,0.10048238556591187,0.45650762691741037,0.8707374059224345,8.703703703703704,1.9771716715879881,8.6
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 10:00:00,2026-02-23 16:00:00,1,16.0,24.0,0.5465144289101662,0.15375707002836866,0.539538299608756,0.931038840195584,8.574074074074074,0.920167277689248,7.833333333333333
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 11:00:00,2026-02-23 17:00:00,1,17.0,24.0,0.6409860509387413,0.24053396098863142,0.6331444718918818,0.9736134363493031,9.370370370370372,0.9923835462565163,7.0
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 12:00:00,2026-02-23 18:00:00,1,18.0,24.0,0.7237146046133469,0.3454675011025376,0.731079355814513,0.9770308790999037,10.222222222222221,1.309096851994242,6.266666666666666
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 13:00:00,2026-02-23 19:00:00,1,19.0,24.0,0.7751901302713706,0.4900482564466027,0.7879146027991193,0.9779563385698762,10.657407407407407,1.2904962837746623,5.433333333333333
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 14:00:00,2026-02-23 20:00:00,1,20.0,24.0,0.7702023533744964,0.4978562268995565,0.7777638872586605,0.9824655401683637,10.50925925925926,1.3912017778996966,4.7
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 15:00:00,2026-02-23 21:00:00,1,21.0,24.0,0.7606045242151955,0.4631143255561925,0.7763142832219169,0.9850602272705997,10.083333333333334,1.0911399634112422,4.033333333333334
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 16:00:00,2026-02-23 22:00:00,1,22.0,24.0,0.7940610318884755,0.4797543554024389,0.8256794722482661,0.9909326865283916,9.546296296296296,1.5812201622943252,3.1666666666666665
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 17:00:00,2026-02-23 23:00:00,1,23.0,24.0,0.8589623492070235,0.5550423925252052,0.9127384538811465,0.9916804242425226,10.63888888888889,0.7876359377087683,2.1
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 18:00:00,2026-02-24 00:00:00,2,24.0,48.0,0.8990569961120285,0.6678637359921685,0.9367810841493469,0.9890279952079626,12.370370370370372,1.460470215728075,-0.26666666666666666
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 19:00:00,2026-02-24 01:00:00,2,25.0,48.0,0.9026566436898587,0.6623095699336433,0.9374798026676487,0.9886640113809393,12.444444444444443,1.3802509165338717,-0.8666666666666667
t1,rolling,2026-02-22,2026-02-22 18:00:00,2026-02-23,2026-02-23 20:00:00,2026-02-24 02:00:00,2,26.0,48.0,0.8777087843590629,0.6189142909713298,0.901909238629061,0.9883088567923125,11.648148148148147,1.1226255234242728,-1.3
