turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-26 18:00:00,2026-02-27 00:00:00,1,0.0,24.0,0.7495005966282875,0.44394865613407625,0.7994917432517299,0.9785525897058219,11.416666666666666,2.0053939608644487,1.7
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-26 19:00:00,2026-02-27 01:00:00,1,1.0,24.0,0.7293888236171466,0.4411506278760627,0.7504634518064836,0.9556331514191845,10.842592592592593,1.9453040427989758,1.5
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-26 20:00:00,2026-02-27 02:00:00,1,2.0,24.0,0.6716448552759092,0.4292177557532071,0.6728097679994008,0.945818695804354,10.305555555555555,1.6218511752216678,1.2000000000000002
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-26 21:00:00,2026-02-27 03:00:00,1,3.0,24.0,0.5886106117075611,0.33213383058909834,0.632610540772552,0.9177225998102989,9.342592592592593,0.7501714481677433,0.8333333333333334
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-26 22:00:00,2026-02-27 04:00:00,1,4.0,24.0,0.5506254242351202,0.20348056765037173,0.5435946010359024,0.928864363557523,9.287037037037038,1.1507959313971206,0.6
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-26 23:00:00,2026-02-27 05:00:00,1,5.0,24.0,0.497258442447253,0.1317865158972187,0.5274874144610798,0.8990125813056931,8.879629629629632,1.2565671113592767,0.4000000000000001
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-27 00:00:00,2026-02-27 06:00:00,1,6.0,24.0,0.38613156588663794,0.060153217907087234,0.4369881482371251,0.8340790421991353,7.879629629629631,1.2216960146711517,0.5
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-27 01:00:00,2026-02-27 07:00:00,1,7.0,24.0,0.3804605892523905,0.04920286796929319,0.40803999947464553,0.7934291558923472,7.453703703703705,0.7980170898672317,0.13333333333333333
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-27 02:00:00,2026-02-27 08:00:00,1,8.0,24.0,0.3755414459083151,0.031269087794983386,0.36912919705099817,0.7933657669732612,7.018518518518519,0.47898211690287285,0.2333333333333333
t1,rolling,2026-02-26,2026-02-26 18:00:00,2026-02-27,2026-02-27 03:00:00,2026-02-27 09:00:00,1,9.0,24.0,0.3191420591438242,0.029824943546154708,0.29268985655135077,0.7612931278693321,6.814814814814814,0.610058015186264,0.5333333333333333
