turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-06 18:00:00,2026-02-07 00:00:00,1,0.0,24.0,0.8150085441755991,0.48495836770425893,0.8666036626844343,0.9681816958910034,12.305555555555557,0.5464532103585003,1.1666666666666667
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-06 19:00:00,2026-02-07 01:00:00,1,1.0,24.0,0.7011060728369288,0.31749328788116293,0.7506070824204853,0.9560859681252224,11.555555555555555,0.9658521472618724,0.9
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-06 20:00:00,2026-02-07 02:00:00,1,2.0,24.0,0.6048840248595849,0.2563988175043678,0.6961646148323207,0.9382455926738491,10.425925925925926,0.803797570896692,0.8333333333333334
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-06 21:00:00,2026-02-07 03:00:00,1,3.0,24.0,0.4202954817131411,0.11529598879289255,0.42908420611593634,0.8493433694698291,9.00925925925926,1.0993591474033515,0.6
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-06 22:00:00,2026-02-07 04:00:00,1,4.0,24.0,0.3000922177466041,0.0015200539268003799,0.28719338998237043,0.8050625810274336,7.601851851851852,1.6801154918170431,0.3
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-06 23:00:00,2026-02-07 05:00:00,1,5.0,24.0,0.21507921212828926,0.0,0.12669978558399297,0.7645721616024765,6.592592592592593,2.7047816217578786,0.09999999999999998
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-07 00:00:00,2026-02-07 06:00:00,1,6.0,24.0,0.15748703278880405,0.0,0.08068951693927476,0.470066285192984,5.037037037037037,1.2970566553077738,-0.033333333333333326
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-07 01:00:00,2026-02-07 07:00:00,1,7.0,24.0,0.07260439471187627,0.0,0.021810663093635912,0.23458289186198353,3.8333333333333335,1.3143909071467759,-0.1333333333333333
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-07 02:00:00,2026-02-07 08:00:00,1,8.0,24.0,0.03908249032111455,0.0,0.006473126725155506,0.2159016024937519,2.1018518518518516,1.3620556057852518,-0.3999999999999999
t1,rolling,2026-02-06,2026-02-06 18:00:00,2026-02-07,2026-02-07 03:00:00,2026-02-07 09:00:00,1,9.0,24.0,0.09104333666988913,0.0,0.020389292968756884,0.2929153436068409,1.6944444444444446,0.9179284245476836,-0.20000000000000004
