turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-24 18:00:00,2026-02-25 00:00:00,1,0.0,24.0,0.04827064361875411,0.009336282533392163,0.017680684377743415,0.15713094333853933,1.8796296296296298,0.5280213862734537,-1.4000000000000001
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-24 19:00:00,2026-02-25 01:00:00,1,1.0,24.0,0.04924787909550217,0.009252255073370892,0.017879208451370737,0.15858028398005933,0.9629629629629629,0.5619996631664266,-1.5333333333333332
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-24 20:00:00,2026-02-25 02:00:00,1,2.0,24.0,0.051930340779522584,0.009257696251886466,0.0182774513512399,0.1643070757644162,0.6481481481481481,0.1849535588466498,-1.5666666666666667
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-24 21:00:00,2026-02-25 03:00:00,1,3.0,24.0,0.05778489693779952,0.009385093200366122,0.02256180975989204,0.1988106472213283,1.0555555555555556,0.7997877804937761,-1.6000000000000003
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-24 22:00:00,2026-02-25 04:00:00,1,4.0,24.0,0.06485082555114986,0.009349501069925315,0.029614686740669152,0.2223950243717924,1.8333333333333333,0.9464847243000455,-1.5
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-24 23:00:00,2026-02-25 05:00:00,1,5.0,24.0,0.07349950716749071,0.01013530601856203,0.038589350797616426,0.26254574611296394,2.8518518518518516,1.4148499607812246,-1.2333333333333334
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-25 00:00:00,2026-02-25 06:00:00,1,6.0,24.0,0.12028172463054196,0.009304432026159826,0.07322132132912267,0.3613542052299706,3.2129629629629632,2.521716379361959,-1.0666666666666667
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-25 01:00:00,2026-02-25 07:00:00,1,7.0,24.0,0.15916412056367368,0.011194021972053374,0.08929345644620461,0.460319552455315,4.1759259259259265,2.5477436963687756,-0.8333333333333334
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-25 02:00:00,2026-02-25 08:00:00,1,8.0,24.0,0.18946693290695232,0.010007213440463224,0.1552338183933848,0.5220600510339628,5.009259259259259,2.32809155491485,-0.3333333333333333
t1,rolling,2026-02-24,2026-02-24 18:00:00,2026-02-25,2026-02-25 03:00:00,2026-02-25 09:00:00,1,9.0,24.0,0.16472941176414072,0.009249680547746955,0.13756324700610706,0.4825611782855313,5.453703703703703,1.98418386161863,-0.03333333333333333
