turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-01 18:00:00,2026-02-02 00:00:00,1,0.0,24.0,0.24241555194332418,0.0,0.22236210899431327,0.664265988135335,7.796296296296297,2.619421369836705,-0.7999999999999999
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-01 19:00:00,2026-02-02 01:00:00,1,1.0,24.0,0.35529639576755384,0.03256270075440948,0.30589852505268117,0.7225516002056686,8.0,3.0224213578185175,-0.9666666666666667
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-01 20:00:00,2026-02-02 02:00:00,1,2.0,24.0,0.43893119384992646,0.0702306715807412,0.42636870540333266,0.8584281761370065,8.481481481481481,3.328855016392965,-1.1333333333333333
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-01 21:00:00,2026-02-02 03:00:00,1,3.0,24.0,0.4748129602259786,0.17754881400263645,0.46061629163578915,0.9393683571688216,9.055555555555555,3.0815810836823103,-1.366666666666667
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-01 22:00:00,2026-02-02 04:00:00,1,4.0,24.0,0.6228488165924484,0.2751386306009418,0.5703502494460196,0.9589583830718909,9.814814814814815,2.3863574011640702,-1.6333333333333335
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-01 23:00:00,2026-02-02 05:00:00,1,5.0,24.0,0.7196980292935934,0.37607314046091594,0.7115543452515638,0.9635683006870925,10.36111111111111,1.927705730321941,-1.8333333333333333
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 00:00:00,2026-02-02 06:00:00,1,6.0,24.0,0.6792969702522492,0.3619502239815361,0.7350617778679666,0.9706775853331211,11.101851851851853,1.307130649544805,-1.7666666666666666
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 01:00:00,2026-02-02 07:00:00,1,7.0,24.0,0.692306713132832,0.36583560609721544,0.7501467526013779,0.9701253023715168,11.481481481481481,1.1153852976168908,-1.8333333333333333
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 02:00:00,2026-02-02 08:00:00,1,8.0,24.0,0.7378453867681628,0.3967982475963393,0.7733140452759727,0.9734139496906086,11.740740740740742,1.0323970270197296,-1.9000000000000001
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 03:00:00,2026-02-02 09:00:00,1,9.0,24.0,0.7431871712960294,0.43360720592237867,0.7818047767630518,0.9731987406008433,12.101851851851853,1.4662702887499235,-1.0333333333333334
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 04:00:00,2026-02-02 10:00:00,1,10.0,24.0,0.8226266532384066,0.5913416663570576,0.8559056356677509,0.9670498405241322,12.148148148148147,1.12811069707541,0.8999999999999999
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 05:00:00,2026-02-02 11:00:00,1,11.0,24.0,0.8574531834065429,0.6156827065531234,0.8742752066750452,0.9654760850640351,12.537037037037038,1.5836581862980428,3.1999999999999997
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 06:00:00,2026-02-02 12:00:00,1,12.0,24.0,0.8866550374708448,0.6288496034698816,0.9206760342706223,0.9608010508488266,11.842592592592593,1.7849969164593942,5.433333333333334
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 07:00:00,2026-02-02 13:00:00,1,13.0,24.0,0.8884970974818789,0.6548579304647628,0.9220574865574511,0.960659298499452,12.333333333333334,1.9545372980280313,6.8
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 08:00:00,2026-02-02 14:00:00,1,14.0,24.0,0.8911809737766517,0.6610680825645723,0.9207710584765963,0.958812269600847,12.527777777777779,1.9955583395179788,7.6000000000000005
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 09:00:00,2026-02-02 15:00:00,1,15.0,24.0,0.8731219145316765,0.6332066884800847,0.9127589943001705,0.9600433808109218,12.407407407407407,1.8799488873184929,7.766666666666667
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 10:00:00,2026-02-02 16:00:00,1,16.0,24.0,0.8119344785186485,0.41898617476670785,0.8965946804961504,0.9532315067594588,11.851851851851853,1.1153852976168896,7.133333333333333
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 11:00:00,2026-02-02 17:00:00,1,17.0,24.0,0.6734238451819833,0.2189168117195328,0.7534019783224586,0.953691001171479,10.657407407407408,1.2201160303725291,5.6000000000000005
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 12:00:00,2026-02-02 18:00:00,1,18.0,24.0,0.331156051862228,0.026744823793662997,0.3174414680400789,0.8283194719640234,8.935185185185187,3.0878761995695867,3.4333333333333336
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 13:00:00,2026-02-02 19:00:00,1,19.0,24.0,0.21277498658615848,0.0,0.1617478494819681,0.6545008434133812,7.26851851851852,3.679306217031022,2.0333333333333337
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 14:00:00,2026-02-02 20:00:00,1,20.0,24.0,0.16557969130393843,0.0,0.08030809998192398,0.5744515522931826,6.2592592592592595,3.402333682282899,1.1666666666666667
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 15:00:00,2026-02-02 21:00:00,1,21.0,24.0,0.1414677730599941,0.0,0.0693127053002873,0.5745345157848805,5.564814814814816,3.125257191062532,0.7333333333333334
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 16:00:00,2026-02-02 22:00:00,1,22.0,24.0,0.1381595883228915,0.0,0.07618775553239387,0.5303373507367348,5.657407407407407,2.760688170901367,0.36666666666666664
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 17:00:00,2026-02-02 23:00:00,1,23.0,24.0,0.15729096584791227,0.0,0.10394098262825605,0.5600635884082436,5.888888888888889,2.3575135991909724,-0.16666666666666666
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 18:00:00,2026-02-03 00:00:00,2,24.0,48.0,0.2663112780534262,0.014119951816315257,0.21549266970837017,0.6675819776954847,6.444444444444444,0.29000851413640416,-0.19999999999999996
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 19:00:00,2026-02-03 01:00:00,2,25.0,48.0,0.35300268082372954,0.015323027776380227,0.30699201346359317,0.759564444859461,7.361111111111112,0.5780181124079109,-0.1333333333333334
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 20:00:00,2026-02-03 02:00:00,2,26.0,48.0,0.41268832634460656,0.059329181896677685,0.3494075841388938,0.8801447921960242,8.62962962962963,0.9519040913752573,0.10000000000000009
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 21:00:00,2026-02-03 03:00:00,2,27.0,48.0,0.4293534293892718,0.0865578535260233,0.390441981589426,0.8887919262769652,9.50925925925926,1.3368972431279549,0.20000000000000004
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 22:00:00,2026-02-03 04:00:00,2,28.0,48.0,0.4112763844753482,0.14324683194502408,0.4120896789251123,0.8619772923617187,9.666666666666666,1.0551899951790322,-0.03333333333333336
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-02 23:00:00,2026-02-03 05:00:00,2,29.0,48.0,0.4083461617611068,0.11561715265973266,0.4223545453451637,0.8816031296304339,10.027777777777777,1.4561491580090178,-0.23333333333333325
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-03 00:00:00,2026-02-03 06:00:00,2,30.0,48.0,0.2744976065753023,0.020252967611845724,0.23993844013875568,0.750246687493709,8.916666666666666,2.615982453597666,-0.5666666666666668
t1,rolling,2026-02-01,2026-02-01 18:00:00,2026-02-02,2026-02-03 01:00:00,2026-02-03 07:00:00,2,31.0,48.0,0.15132642890040418,0.0,0.12990272034001973,0.6546259118128389,7.629629629629629,4.153900195151024,-0.9666666666666667
