turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-12 18:00:00,2026-02-13 00:00:00,1,0.0,24.0,0.0,0.0,0.0,0.08861089728657343,2.657407407407408,0.4359724950738356,-0.5666666666666668
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-12 19:00:00,2026-02-13 01:00:00,1,1.0,24.0,0.0,0.0,0.0,0.08963793108504474,1.9444444444444444,0.5321456683518896,-1.2
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-12 20:00:00,2026-02-13 02:00:00,1,2.0,24.0,0.0,0.0,0.0,0.09188650089277149,1.3240740740740742,0.2782403555799393,-1.6333333333333335
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-12 21:00:00,2026-02-13 03:00:00,1,3.0,24.0,0.0,0.0,0.0,0.11278003310552022,0.9166666666666666,0.2545875386086578,-1.9333333333333336
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-12 22:00:00,2026-02-13 04:00:00,1,4.0,24.0,0.0,0.0,0.0,0.10040035287712834,1.4722222222222223,0.7822293244627069,-1.8333333333333333
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-12 23:00:00,2026-02-13 05:00:00,1,5.0,24.0,0.0,0.0,0.0,0.09359037587334068,1.6111111111111114,1.1827593808913206,-1.7666666666666666
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 00:00:00,2026-02-13 06:00:00,1,6.0,24.0,0.0,0.0,0.0,0.10603736876452088,1.9814814814814816,0.918908593993563,-1.7
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 01:00:00,2026-02-13 07:00:00,1,7.0,24.0,0.0,0.0,0.0,0.10372724373902749,1.972222222222222,1.8301740455587923,-1.5666666666666667
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 02:00:00,2026-02-13 08:00:00,1,8.0,24.0,0.0,0.0,0.0,0.09197814647417893,2.055555555555556,2.0654790494468114,-1.5
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 03:00:00,2026-02-13 09:00:00,1,9.0,24.0,0.0,0.0,0.0,0.10802817816928341,2.027777777777778,1.567415108851765,-1.3666666666666665
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 04:00:00,2026-02-13 10:00:00,1,10.0,24.0,0.0,0.0,0.0,0.10613768105983307,2.1944444444444446,1.4863058024079718,-1.0
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 05:00:00,2026-02-13 11:00:00,1,11.0,24.0,0.0,0.0,0.0,0.10351909347097504,2.8796296296296298,2.0582439876645333,-0.5
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 06:00:00,2026-02-13 12:00:00,1,12.0,24.0,0.0,0.0,0.0,0.09625969581984568,2.361111111111111,1.6332293995654554,-0.3
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 07:00:00,2026-02-13 13:00:00,1,13.0,24.0,0.0,0.0,0.0,0.11318812360847405,1.712962962962963,1.4514608789518137,-0.03333333333333336
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 08:00:00,2026-02-13 14:00:00,1,14.0,24.0,0.0,0.0,0.0,0.09620099201575046,1.6759259259259258,0.7965654153334488,0.3666666666666667
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 09:00:00,2026-02-13 15:00:00,1,15.0,24.0,0.0,0.0,0.0,0.09636007610719376,2.0,0.7043734629503315,0.5666666666666668
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 10:00:00,2026-02-13 16:00:00,1,16.0,24.0,0.0,0.0,0.0,0.1139905564911386,1.6666666666666667,1.0833333333333335,0.6333333333333333
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 11:00:00,2026-02-13 17:00:00,1,17.0,24.0,0.0,0.0,0.0,0.13404938663935803,1.3333333333333333,1.103795360350307,0.5666666666666668
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 12:00:00,2026-02-13 18:00:00,1,18.0,24.0,0.0,0.0,0.0,0.1929483519166136,2.0925925925925926,0.8033174528423694,0.3
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 13:00:00,2026-02-13 19:00:00,1,19.0,24.0,0.08453210387938878,0.0,0.024578612491979665,0.3273972183904272,3.1203703703703702,1.4793677049957397,-0.09999999999999994
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 14:00:00,2026-02-13 20:00:00,1,20.0,24.0,0.18533554589131412,0.0,0.11720136874723133,0.5409835388884225,4.787037037037037,2.14992343628628,-0.4333333333333333
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 15:00:00,2026-02-13 21:00:00,1,21.0,24.0,0.32100734837280703,0.0,0.26957050274626393,0.7299830125905975,6.666666666666667,1.8047006523089766,-0.3333333333333333
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 16:00:00,2026-02-13 22:00:00,1,22.0,24.0,0.45062964432066355,0.007853123490275338,0.37303628803600053,0.9107279334602429,7.935185185185186,2.141832990611262,-0.20000000000000004
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 17:00:00,2026-02-13 23:00:00,1,23.0,24.0,0.5564037352884517,0.08665198042877043,0.5155864480208157,0.9205830933175614,9.12962962962963,2.250057155195417,-0.09999999999999994
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 18:00:00,2026-02-14 00:00:00,2,24.0,48.0,0.6299335353966097,0.16007139608421833,0.6051356368052191,0.9256103587567316,9.0,2.1061711208074856,0.6
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 19:00:00,2026-02-14 01:00:00,2,25.0,48.0,0.6557081796555478,0.24240496188184918,0.6619720778439385,0.9265656767329359,9.972222222222223,1.5774745405000763,0.6
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 20:00:00,2026-02-14 02:00:00,2,26.0,48.0,0.7167062312381813,0.3713789321736611,0.743554896610716,0.9246730991468445,10.703703703703704,1.1667768907367013,0.5333333333333333
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 21:00:00,2026-02-14 03:00:00,2,27.0,48.0,0.6757647685454612,0.3706515491012912,0.7322240835166074,0.9255473884291314,10.898148148148147,1.3071306495448052,0.4000000000000001
t1,rolling,2026-02-12,2026-02-12 18:00:00,2026-02-13,2026-02-13 22:00:00,2026-02-14 04:00:00,2,28.0,48.0,0.6942310454664853,0.3499169504889294,0.7157785481774169,0.9194081602480005,11.037037037037038,1.1133080133145048,0.43333333333333335
