turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-01-31 18:00:00,2026-02-01 00:00:00,1,0.0,24.0,0.06709900594863272,0.0,0.0,0.21793403941587888,3.6203703703703702,1.8194621147007366,-2.066666666666667
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-01-31 19:00:00,2026-02-01 01:00:00,1,1.0,24.0,0.028978374247822423,0.0,0.0,0.15981526760459563,3.2870370370370376,2.1463314476398034,-2.3666666666666667
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-01-31 20:00:00,2026-02-01 02:00:00,1,2.0,24.0,0.035841254834397145,0.0,0.0,0.15027390613999952,2.8518518518518516,2.152792712015105,-2.433333333333333
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-01-31 21:00:00,2026-02-01 03:00:00,1,3.0,24.0,0.03950945326759247,0.0,0.0,0.16671828784465678,2.6203703703703702,3.1102842816625627,-2.5
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-01-31 22:00:00,2026-02-01 04:00:00,1,4.0,24.0,0.05059116446076945,0.0,0.0,0.20881117053596585,3.3333333333333335,4.259068031133943,-2.6
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-01-31 23:00:00,2026-02-01 05:00:00,1,5.0,24.0,0.07681108912855106,0.0,0.0019488332006115175,0.31525275758599686,4.166666666666667,5.389747926948846,-2.866666666666667
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 00:00:00,2026-02-01 06:00:00,1,6.0,24.0,0.1062451843493476,0.0,0.04170099264074193,0.42867896843775144,4.398148148148148,5.554189646901234,-2.6333333333333333
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 01:00:00,2026-02-01 07:00:00,1,7.0,24.0,0.15348161361289356,0.0,0.059193647868753994,0.6300517977409937,5.638888888888889,5.2779970714675235,-2.766666666666667
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 02:00:00,2026-02-01 08:00:00,1,8.0,24.0,0.1382822550397981,0.0,0.0761522325969394,0.6205804615053736,6.777777777777779,4.150338376804393,-2.766666666666667
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 03:00:00,2026-02-01 09:00:00,1,9.0,24.0,0.26182457761888905,0.0,0.1758538761418933,0.7119115142472736,7.546296296296297,2.208697267938542,-2.266666666666667
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 04:00:00,2026-02-01 10:00:00,1,10.0,24.0,0.4141886438348397,0.006116110742985126,0.37350715636107074,0.8731804049348308,8.62962962962963,2.3950716717370275,-0.4666666666666666
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 05:00:00,2026-02-01 11:00:00,1,11.0,24.0,0.4102078912483761,0.0,0.4175922156256338,0.8509505530647523,8.250000000000002,2.3575135991909724,1.8333333333333333
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 06:00:00,2026-02-01 12:00:00,1,12.0,24.0,0.2686321628770415,0.0,0.25793161691830774,0.7153171007302939,7.324074074074075,2.8977339663809203,3.2000000000000006
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 07:00:00,2026-02-01 13:00:00,1,13.0,24.0,0.2163536886542171,0.0,0.22221382578038087,0.6770778766641853,7.027777777777778,3.738046793067269,4.3999999999999995
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 08:00:00,2026-02-01 14:00:00,1,14.0,24.0,0.2425367491094694,0.0,0.23442015427820753,0.675746205795831,6.842592592592593,3.6885221258996173,5.400000000000001
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 09:00:00,2026-02-01 15:00:00,1,15.0,24.0,0.2318109620110921,0.0,0.1840550468360834,0.6930456858561201,6.5,3.57147045830816,5.8
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 10:00:00,2026-02-01 16:00:00,1,16.0,24.0,0.24493315042177763,0.0,0.17942978375934363,0.6443791303005428,6.583333333333333,3.452834763094604,5.166666666666667
t1,rolling,2026-01-31,2026-01-31 18:00:00,2026-02-01,2026-02-01 11:00:00,2026-02-01 17:00:00,1,17.0,24.0,0.21315464422109318,0.0,0.16177549537936056,0.6076133205778437,6.916666666666667,3.329975160252886,3.6999999999999997
