turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-02 18:00:00,2026-02-03 00:00:00,1,0.0,24.0,0.2033516466356769,0.007617873616452969,0.1555277787402649,0.6307493121794228,5.907407407407407,2.294204543103493,-0.5333333333333333
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-02 19:00:00,2026-02-03 01:00:00,1,1.0,24.0,0.2503894849870069,0.02628409670931353,0.2877039580892606,0.6748761725324437,6.731481481481481,1.9112914428270402,-0.3333333333333333
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-02 20:00:00,2026-02-03 02:00:00,1,2.0,24.0,0.4412305757319037,0.07525930042524392,0.46288186030196277,0.8407921177554734,8.092592592592593,1.550670238735629,-0.16666666666666666
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-02 21:00:00,2026-02-03 03:00:00,1,3.0,24.0,0.49205845185812463,0.1328557244951124,0.46502386444614874,0.9191836677097496,9.13888888888889,1.6189941245442006,0.03333333333333351
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-02 22:00:00,2026-02-03 04:00:00,1,4.0,24.0,0.4902273079673842,0.2072028377709189,0.46887390750846775,0.94881408085844,9.879629629629632,1.5970007898037324,0.0
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-02 23:00:00,2026-02-03 05:00:00,1,5.0,24.0,0.4944161346797797,0.18518531156186901,0.4654209549932583,0.9293147095531835,10.296296296296296,2.0158196364219587,-0.30000000000000004
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 00:00:00,2026-02-03 06:00:00,1,6.0,24.0,0.41116508348534087,0.14541858993101098,0.4080517252755732,0.9038139005679173,9.61111111111111,1.7094057158072706,-0.6
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 01:00:00,2026-02-03 07:00:00,1,7.0,24.0,0.338297775330275,0.10776759376785855,0.3166048528241358,0.8177695467457915,8.981481481481483,1.2254796658952094,-0.9666666666666668
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 02:00:00,2026-02-03 08:00:00,1,8.0,24.0,0.2749944626228818,0.029773064309043112,0.21325240313667726,0.7333747887005471,8.083333333333334,0.8753306253660414,-1.2999999999999998
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 03:00:00,2026-02-03 09:00:00,1,9.0,24.0,0.16451274877460664,0.0,0.0863123426128607,0.4798107225777805,6.685185185185186,1.1007619882302035,-0.7333333333333334
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 04:00:00,2026-02-03 10:00:00,1,10.0,24.0,0.06921133559308101,0.0,0.031186113344224803,0.3046689619798837,4.407407407407407,2.293363569281014,1.2666666666666668
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 05:00:00,2026-02-03 11:00:00,1,11.0,24.0,0.059683620899140005,0.0,0.04048625664931992,0.28497551742146304,2.861111111111111,2.9059326290271157,3.2999999999999994
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 06:00:00,2026-02-03 12:00:00,1,12.0,24.0,0.041840683521279565,0.0,0.01196125983128674,0.22612687926038183,3.638888888888889,3.0551767441952693,4.966666666666666
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 07:00:00,2026-02-03 13:00:00,1,13.0,24.0,0.04299093901686031,0.0,0.0008828790733373393,0.213134738351893,3.361111111111111,2.7021653411411006,6.166666666666667
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 08:00:00,2026-02-03 14:00:00,1,14.0,24.0,0.042356882721397135,0.0,0.00031179867305923537,0.20495226353823465,2.8981481481481484,2.6610666508309424,6.8999999999999995
t1,rolling,2026-02-02,2026-02-02 18:00:00,2026-02-03,2026-02-03 09:00:00,2026-02-03 15:00:00,1,15.0,24.0,0.04208854398497003,0.0,0.0049986225287867,0.19035654796902363,3.1018518518518516,1.6537306621335466,7.266666666666666
